AE 101,2,2,7,Tut,1 Eng I AE T37,
ELCT 301,5,5,25,Lab,3IET/MET P16,
ELCT 301,4,4,19,Lab,3IET/MET P17,
ELCT 301,5,2,22,Lab,3IET/MET P18,
ELCT 301,5,4,24,Lab,3IET/MET P19,
ELCT 301,6,2,27,Lecture,E L01,
ELCT 301,6,1,26,Lecture,E L02,
ELCT 301,3,3,13,Tut,3IET/MET T01,
ELCT 301,4,1,16,Tut,3IET/MET T02,
ELCT 301,5,3,23,Tut,3IET/MET T03,
ELCT 301,6,4,29,Tut,3IET/MET T04,
ELCT 301,3,4,14,Tut,3IET/MET T05,
ELCT 301,3,3,13,Tut,3IET/MET T06,
ELCT 301,3,3,13,Tut,3IET/MET T07,
ELCT 301,2,4,9,Tut,3IET/MET T08,
ELCT 301,3,4,14,Tut,3IET/MET T09,
ELCT 301,4,2,17,Tut,3IET/MET T10,
ELCT 301,5,4,24,Tut,3IET/MET T11,
ELCT 301,5,2,22,Tut,3IET/MET T12,
ELCT 301,5,4,24,Tut,3IET/MET T13,
ELCT 301,6,2,27,Tut,3IET/MET T14,
ELCT 301,6,2,27,Tut,3IET/MET T15,
ELCT 301,5,2,22,Tut,3IET/MET T16,
ELCT 301,2,2,7,Tut,3IET/MET T17,
ELCT 301,6,2,27,Tut,3IET/MET T18,
ELCT 301,5,5,25,Tut,3IET/MET T19,
ENGD 301,2,3,8,Lecture,E L02,
ENGD 301,1,4,4,Lecture,E L04,
ENGD 301,1,3,3,Lecture,E L06,
ENGD 301,2,2,7,Lecture,E L08,
ENGD 301,1,2,2,Lecture,E L10,
ENGD 301,4,1,16,Tut,1E T06,
ENGD 301,4,2,17,Tut,1E T07,
ENGD 301,6,3,28,Tut,1E T08,
ENGD 301,6,3,28,Tut,1E T09,
ENGD 301,4,5,20,Tut,1E T15,
ENGD 301,3,2,12,Tut,1E T16,
ENGD 301,3,4,14,Tut,1E T17,
ENGD 301,1,3,3,Tut,1E T18,
ENGD 301,2,5,10,Tut,1E T24,
ENGD 301,2,5,10,Tut,1E T25,
ENGD 301,6,2,27,Tut,1E T26,
ENGD 301,1,4,4,Tut,1E T27,
ENGD 301,1,2,2,Tut,1E T33,
ENGD 301,2,3,8,Tut,1E T34,
ENGD 301,6,1,26,Tut,1E T35,
ENGD 301,1,1,1,Tut,1E T36,
ENGD 301,2,2,7,Tut,1E T42,
ENGD 301,2,4,9,Tut,1E T43,
ENGD 301,6,5,30,Tut,1E T44,
ENGD 301,1,5,5,Tut,1E T45,
MATH 103,3,4,14,Lecture,E L01,
MATH 103,6,2,27,Lecture,E L01,
MATH 103,6,2,27,Lecture,E L02,
MATH 103,3,4,14,Lecture,E L02,
MATH 103,5,1,21,Lecture,E L03,
MATH 103,3,3,13,Lecture,E L03,
MATH 103,3,3,13,Lecture,E L04,
MATH 103,5,1,21,Lecture,E L04,
MATH 103,1,2,2,Lecture,E L05,
MATH 103,6,1,26,Lecture,E L05,
MATH 103,1,2,2,Lecture,E L06,
MATH 103,6,1,26,Lecture,E L06,
MATH 103,5,2,22,Lecture,E L07,
MATH 103,1,4,4,Lecture,E L07,
MATH 103,5,2,22,Lecture,E L08,
MATH 103,1,4,4,Lecture,E L08,
MATH 103,6,4,29,Lecture,E L09,
MATH 103,1,1,1,Lecture,E L09,
MATH 103,1,1,1,Lecture,E L10,
MATH 103,6,4,29,Lecture,E L10,
MATH 103,6,3,28,Tut,1E T01,
MATH 103,3,3,13,Tut,1E T01,
MATH 103,3,3,13,Tut,1E T02,
MATH 103,6,3,28,Tut,1E T02,
MATH 103,6,3,28,Tut,1E T03,
MATH 103,3,1,11,Tut,1E T03,
MATH 103,3,1,11,Tut,1E T04,
MATH 103,4,1,16,Tut,1E T04,
MATH 103,4,1,16,Tut,1E T05,
MATH 103,3,1,11,Tut,1E T05,
MATH 103,3,2,12,Tut,1E T06,
MATH 103,4,3,18,Tut,1E T06,
MATH 103,4,3,18,Tut,1E T07,
MATH 103,3,2,12,Tut,1E T07,
MATH 103,3,3,13,Tut,1E T08,
MATH 103,4,2,17,Tut,1E T08,
MATH 103,4,2,17,Tut,1E T09,
MATH 103,3,3,13,Tut,1E T09,
MATH 103,3,2,12,Tut,1E T10,
MATH 103,4,5,20,Tut,1E T10,
MATH 103,4,5,20,Tut,1E T11,
MATH 103,3,2,12,Tut,1E T11,
MATH 103,3,2,12,Tut,1E T12,
MATH 103,4,3,18,Tut,1E T12,
MATH 103,4,3,18,Tut,1E T13,
MATH 103,3,4,14,Tut,1E T13,
MATH 103,3,4,14,Tut,1E T14,
MATH 103,5,4,24,Tut,1E T14,
MATH 103,1,3,3,Tut,1E T15,
MATH 103,4,4,19,Tut,1E T15,
MATH 103,4,4,19,Tut,1E T16,
MATH 103,1,3,3,Tut,1E T16,
MATH 103,1,3,3,Tut,1E T17,
MATH 103,4,4,19,Tut,1E T17,
MATH 103,4,4,19,Tut,1E T18,
MATH 103,3,4,14,Tut,1E T18,
MATH 103,2,2,7,Tut,1E T19,
MATH 103,6,2,27,Tut,1E T19,
MATH 103,6,2,27,Tut,1E T20,
MATH 103,2,2,7,Tut,1E T20,
MATH 103,2,2,7,Tut,1E T21,
MATH 103,6,2,27,Tut,1E T21,
MATH 103,5,4,24,Tut,1E T22,
MATH 103,2,5,10,Tut,1E T22,
MATH 103,2,5,10,Tut,1E T23,
MATH 103,5,4,24,Tut,1E T23,
MATH 103,1,4,4,Tut,1E T24,
MATH 103,5,4,24,Tut,1E T24,
MATH 103,5,4,24,Tut,1E T25,
MATH 103,1,4,4,Tut,1E T25,
MATH 103,1,4,4,Tut,1E T26,
MATH 103,5,4,24,Tut,1E T26,
MATH 103,5,2,22,Tut,1E T27,
MATH 103,2,1,6,Tut,1E T27,
MATH 103,6,1,26,Tut,1E T28,
MATH 103,2,3,8,Tut,1E T28,
MATH 103,2,3,8,Tut,1E T29,
MATH 103,6,1,26,Tut,1E T29,
MATH 103,6,1,26,Tut,1E T30,
MATH 103,2,3,8,Tut,1E T30,
MATH 103,6,4,29,Tut,1E T31,
MATH 103,2,3,8,Tut,1E T31,
MATH 103,2,3,8,Tut,1E T32,
MATH 103,6,4,29,Tut,1E T32,
MATH 103,1,1,1,Tut,1E T33,
MATH 103,5,3,23,Tut,1E T33,
MATH 103,5,3,23,Tut,1E T34,
MATH 103,1,1,1,Tut,1E T34,
MATH 103,1,1,1,Tut,1E T35,
MATH 103,5,3,23,Tut,1E T35,
MATH 103,5,1,21,Tut,1E T36,
MATH 103,1,2,2,Tut,1E T36,
MATH 103,2,4,9,Tut,1E T37,
MATH 103,6,5,30,Tut,1E T37,
MATH 103,6,5,30,Tut,1E T38,
MATH 103,2,4,9,Tut,1E T38,
MATH 103,2,2,7,Tut,1E T39,
MATH 103,6,3,28,Tut,1E T39,
MATH 103,6,3,28,Tut,1E T40,
MATH 103,2,2,7,Tut,1E T40,
MATH 103,2,2,7,Tut,1E T41,
MATH 103,6,3,28,Tut,1E T41,
MATH 103,1,5,5,Tut,1E T42,
MATH 103,5,1,21,Tut,1E T42,
MATH 103,5,1,21,Tut,1E T43,
MATH 103,1,5,5,Tut,1E T43,
MATH 103,1,5,5,Tut,1E T44,
MATH 103,5,1,21,Tut,1E T44,
MATH 103,5,1,21,Tut,1E T45,
MATH 103,2,4,9,Tut,1E T45,
MATH 301,3,2,12,Lecture,E L01,
MATH 301,4,3,18,Lecture,E L01,
MATH 301,3,1,11,Lecture,E L02,
MATH 301,4,1,16,Lecture,E L02,
MATH 301,5,3,23,Tut,3IET/MET T01,
MATH 301,3,4,14,Tut,3IET/MET T01,
MATH 301,3,4,14,Tut,3IET/MET T02,
MATH 301,5,3,23,Tut,3IET/MET T02,
MATH 301,6,5,30,Tut,3IET/MET T03,
MATH 301,4,2,17,Tut,3IET/MET T03,
MATH 301,4,2,17,Tut,3IET/MET T04,
MATH 301,6,5,30,Tut,3IET/MET T04,
MATH 301,6,4,29,Tut,3IET/MET T05,
MATH 301,5,2,22,Tut,3IET/MET T05,
MATH 301,3,4,14,Tut,3IET/MET T06,
MATH 301,5,3,23,Tut,3IET/MET T06,
MATH 301,4,1,16,Tut,3IET/MET T07,
MATH 301,2,4,9,Tut,3IET/MET T07,
MATH 301,4,1,16,Tut,3IET/MET T08,
MATH 301,2,5,10,Tut,3IET/MET T08,
MATH 301,2,5,10,Tut,3IET/MET T09,
MATH 301,4,1,16,Tut,3IET/MET T09,
MATH 301,3,3,13,Tut,3IET/MET T10,
MATH 301,5,2,22,Tut,3IET/MET T10,
MATH 301,4,4,19,Tut,3IET/MET T11,
MATH 301,6,2,27,Tut,3IET/MET T11,
MATH 301,6,2,27,Tut,3IET/MET T12,
MATH 301,2,2,7,Tut,3IET/MET T12,
MATH 301,5,2,22,Tut,3IET/MET T13,
MATH 301,6,3,28,Tut,3IET/MET T13,
MATH 301,5,2,22,Tut,3IET/MET T14,
MATH 301,6,3,28,Tut,3IET/MET T14,
MATH 301,6,3,28,Tut,3IET/MET T15,
MATH 301,4,3,18,Tut,3IET/MET T15,
MATH 301,5,4,24,Tut,3IET/MET T16,
MATH 301,2,3,8,Tut,3IET/MET T16,
MATH 301,2,3,8,Tut,3IET/MET T17,
MATH 301,5,4,24,Tut,3IET/MET T17,
MATH 301,3,4,14,Tut,3IET/MET T18,
MATH 301,5,4,24,Tut,3IET/MET T18,
MATH 301,4,4,19,Tut,3IET/MET T19,
MATH 301,6,2,27,Tut,3IET/MET T19,
MATH 501,2,2,7,Lecture,CSEN L01,
MATH 501,2,3,8,Lecture,CSEN L02,
MATH 501,2,3,8,Lecture,DMET L01,
MATH 501,3,2,12,Tut,5CSEN T10,
MATH 501,1,1,1,Tut,5CSEN T11,
MATH 501,2,5,10,Tut,5CSEN T12,
MATH 501,3,4,14,Tut,5CSEN T13,
MATH 501,1,1,1,Tut,5CSEN T14,
MATH 501,2,4,9,Tut,5CSEN T15,
MATH 501,2,2,7,Tut,5CSEN T16,
MATH 501,1,4,4,Tut,5CSEN T17,
MATH 501,1,4,4,Tut,5CSEN T18,
MATH 501,2,1,6,Tut,5CSEN T19,
MATH 501,1,2,2,Tut,5DMET T20,
MCTR 902,4,4,19,Lecture,EL L01,
MCTR 902,4,4,19,Lecture,EL L01,
MCTR 902,1,3,3,Tut,EL T01,
MCTR 902,1,3,3,Tut,EL T01,
NETW 1009,2,3,8,Lecture,EL L01,
NETW 1009,2,3,8,Lecture,EL L01,
NETW 1009,4,1,16,Tut,DMET EL T05,
NETW 1009,2,5,10,Tut,EL T04,
NETW 1009,4,1,16,Tut,EL T05,
PHYS 101,2,3,8,Lecture,E L01,
PHYS 101,4,4,19,Lecture,E L01,
PHYS 101,2,3,8,Lecture,E L02,
PHYS 101,4,4,19,Lecture,E L02,
PHYS 101,1,4,4,Lecture,E L03,
PHYS 101,4,2,17,Lecture,E L03,
PHYS 101,1,4,4,Lecture,E L04,
PHYS 101,4,2,17,Lecture,E L04,
PHYS 101,1,3,3,Lecture,E L05,
PHYS 101,5,1,21,Lecture,E L05,
PHYS 101,1,3,3,Lecture,E L06,
PHYS 101,5,1,21,Lecture,E L06,
PHYS 101,5,4,24,Lecture,E L07,
PHYS 101,2,2,7,Lecture,E L07,
PHYS 101,5,4,24,Lecture,E L08,
PHYS 101,2,2,7,Lecture,E L08,
PHYS 101,5,3,23,Lecture,E L09,
PHYS 101,1,2,2,Lecture,E L09,
PHYS 101,1,2,2,Lecture,E L10,
PHYS 101,5,3,23,Lecture,E L10,
PHYS 101,3,2,12,Tut,1E T01,
PHYS 101,4,1,16,Tut,1E T02,
PHYS 101,3,2,12,Tut,1E T03,
PHYS 101,6,3,28,Tut,1E T04,
PHYS 101,4,2,17,Tut,1E T05,
PHYS 101,3,1,11,Tut,1E T06,
PHYS 101,3,3,13,Tut,1E T07,
PHYS 101,4,3,18,Tut,1E T08,
PHYS 101,4,1,16,Tut,1E T09,
PHYS 101,3,4,14,Tut,1E T10,
PHYS 101,4,3,18,Tut,1E T11,
PHYS 101,4,4,19,Tut,1E T12,
PHYS 101,3,2,12,Tut,1E T13,
PHYS 101,1,3,3,Tut,1E T14,
PHYS 101,4,3,18,Tut,1E T15,
PHYS 101,4,3,18,Tut,1E T16,
PHYS 101,4,5,20,Tut,1E T17,
PHYS 101,3,2,12,Tut,1E T18,
PHYS 101,5,4,24,Tut,1E T19,
PHYS 101,5,4,24,Tut,1E T20,
PHYS 101,5,4,24,Tut,1E T21,
PHYS 101,2,2,7,Tut,1E T22,
PHYS 101,1,4,4,Tut,1E T23,
PHYS 101,2,1,6,Tut,1E T24,
PHYS 101,2,1,6,Tut,1E T25,
PHYS 101,2,5,10,Tut,1E T26,
PHYS 101,5,4,24,Tut,1E T27,
PHYS 101,1,1,1,Tut,1E T28,
PHYS 101,1,2,2,Tut,1E T29,
PHYS 101,5,1,21,Tut,1E T30,
PHYS 101,6,1,26,Tut,1E T31,
PHYS 101,5,3,23,Tut,1E T32,
PHYS 101,2,3,8,Tut,1E T33,
PHYS 101,5,1,21,Tut,1E T34,
PHYS 101,6,4,29,Tut,1E T35,
PHYS 101,6,4,29,Tut,1E T36,
PHYS 101,6,3,28,Tut,1E T37,
PHYS 101,6,3,28,Tut,1E T38,
PHYS 101,2,3,8,Tut,1E T39,
PHYS 101,6,5,30,Tut,1E T40,
PHYS 101,1,5,5,Tut,1E T41,
PHYS 101,2,4,9,Tut,1E T42,
PHYS 101,2,2,7,Tut,1E T43,
PHYS 101,2,4,9,Tut,1E T44,
PHYS 101,6,5,30,Tut,1E T45,
PHYSp 301,2,4,9,Lab,3IET/MET P01,
PHYSp 301,2,5,10,Lab,3IET/MET P01,
PHYSp 301,2,5,10,Lab,3IET/MET P02,
PHYSp 301,2,4,9,Lab,3IET/MET P02,
PHYSp 301,3,3,13,Lab,3IET/MET P03,
PHYSp 301,3,4,14,Lab,3IET/MET P03,
PHYSp 301,3,4,14,Lab,3IET/MET P04,
PHYSp 301,3,3,13,Lab,3IET/MET P04,
PHYSp 301,4,1,16,Lab,3IET/MET P05,
PHYSp 301,4,2,17,Lab,3IET/MET P05,
PHYSp 301,4,2,17,Lab,3IET/MET P06,
PHYSp 301,4,1,16,Lab,3IET/MET P06,
PHYSp 301,5,2,22,Lab,3IET/MET P07,
PHYSp 301,5,3,23,Lab,3IET/MET P07,
PHYSp 301,5,3,23,Lab,3IET/MET P08,
PHYSp 301,5,2,22,Lab,3IET/MET P08,
PHYSp 301,6,5,30,Lab,3IET/MET P09,
PHYSp 301,6,4,29,Lab,3IET/MET P09,
PHYSp 301,6,4,29,Lab,3IET/MET P10,
PHYSp 301,6,5,30,Lab,3IET/MET P10,
PHYSp 301,2,2,7,Lab,3IET/MET P11,
PHYSp 301,2,3,8,Lab,3IET/MET P11,
PHYSp 301,4,3,18,Lab,3IET/MET P12,
PHYSp 301,4,4,19,Lab,3IET/MET P12,
PHYSp 301,4,4,19,Lab,3IET/MET P13,
PHYSp 301,4,3,18,Lab,3IET/MET P13,
PHYSp 301,5,4,24,Lab,3IET/MET P14,
PHYSp 301,5,5,25,Lab,3IET/MET P14,
PHYSp 301,5,4,24,Lab,3IET/MET P15,
PHYSp 301,5,5,25,Lab,3IET/MET P15,
PHYSp 301,6,2,27,Lab,3IET/MET P16,
PHYSp 301,6,3,28,Lab,3IET/MET P16,
PHYSp 301,6,3,28,Lab,3IET/MET P17,
PHYSp 301,6,2,27,Lab,3IET/MET P17,
PHYSp 301,2,2,7,Lab,3IET/MET P18,
PHYSp 301,2,3,8,Lab,3IET/MET P18,
PHYSp 301,2,2,7,Lab,3IET/MET P19,
PHYSp 301,2,3,8,Lab,3IET/MET P19,
PHYSt 301,2,3,8,Lecture,E L01,
PHYSt 301,4,4,19,Lecture,E L01,
PHYSt 301,2,4,9,Lecture,E L02,
PHYSt 301,4,2,17,Lecture,E L02,
PHYSt 301,4,1,16,Tut,3IET/MET T01,
PHYSt 301,3,3,13,Tut,3IET/MET T02,
PHYSt 301,2,5,10,Tut,3IET/MET T03,
PHYSt 301,5,3,23,Tut,3IET/MET T04,
PHYSt 301,6,5,30,Tut,3IET/MET T05,
PHYSt 301,2,4,9,Tut,3IET/MET T06,
PHYSt 301,2,5,10,Tut,3IET/MET T07,
PHYSt 301,4,2,17,Tut,3IET/MET T08,
PHYSt 301,5,2,22,Tut,3IET/MET T09,
PHYSt 301,5,3,23,Tut,3IET/MET T10,
PHYSt 301,4,3,18,Tut,3IET/MET T11,
PHYSt 301,2,3,8,Tut,3IET/MET T12,
PHYSt 301,6,2,27,Tut,3IET/MET T13,
PHYSt 301,2,2,7,Tut,3IET/MET T14,
PHYSt 301,2,2,7,Tut,3IET/MET T15,
PHYSt 301,2,2,7,Tut,3IET/MET T16,
PHYSt 301,3,4,14,Tut,3IET/MET T17,
PHYSt 301,6,3,28,Tut,3IET/MET T18,
PHYSt 301,6,3,28,Tut,3IET/MET T19,
RPW 401,6,1,26,Tut,5 MET RPW T25,
RPW 401,6,1,26,Tut,5 MET RPW T26,
RPW 401,6,1,26,Tut,5 MET RPW T27,
RPW 401,6,1,26,Tut,5 MET RPW T28,
SM 101,3,1,11,Tut,3 IET&MET I SM T24,
SM 101,3,1,11,Tut,3 IET&MET I SM T25,
SM 101,3,1,11,Tut,3 IET&MET I SM T26,
SM 101,3,1,11,Tut,3 IET&MET I SM T27,
SM 101,3,2,12,Tut,3 IET&MET II SM T28,
SM 101,3,2,12,Tut,3 IET&MET II SM T29,
SM 101,3,2,12,Tut,3 IET&MET II SM T37,
,,,-5,,,